               ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 1     ,DSO 2     ,DSO 2     ,DSO 2     ,DSO 2     ,          
Sample         ,Channel1  ,Channel2  ,Channel3  ,Channel4  ,Channel1  ,Channel2  ,Channel3  ,Channel4  , Timestamp
 DSO 2     3334,          ,          ,          ,          ,0.806     ,0.329     ,0.706     ,0.0214    ,  25196826
 DSO 1     3339,1.778     ,-3.17     ,4.37      ,0.0754    ,          ,          ,          ,          ,  25197763
 DSO 2     3335,          ,          ,          ,          ,0.389     ,0.409     ,0.885     ,0.0190    ,  25206826
 DSO 1     3340,1.984     ,-5.36     ,0.40      ,0.0456    ,          ,          ,          ,          ,  25207763
 DSO 2     3336,          ,          ,          ,          ,0.607     ,0.528     ,0.508     ,0.0179    ,  25216826
 DSO 1     3341,1.968     ,-0.60     ,3.97      ,0.0655    ,          ,          ,          ,          ,  25217763
 DSO 2     3337,          ,          ,          ,          ,0.270     ,0.706     ,0.806     ,0.0198    ,  25226826
 DSO 1     3342,1.857     ,-1.19     ,2.98      ,0.0417    ,          ,          ,          ,          ,  25227763
 DSO 2     3338,          ,          ,          ,          ,0.329     ,0.310     ,0.448     ,0.0135    ,  25236826
 DSO 1     3343,1.857     ,-2.58     ,-1.39     ,0.0754    ,          ,          ,          ,          ,  25237763
 DSO 2     3339,          ,          ,          ,          ,0.448     ,0.151     ,0.587     ,0.0202    ,  25246826
 DSO 1     3344,2.095     ,0.00      ,-0.60     ,0.0635    ,          ,          ,          ,          ,  25247763
 DSO 2     3340,          ,          ,          ,          ,0.210     ,-0.087    ,0.528     ,0.0202    ,  25256826
 DSO 1     3345,2.190     ,-1.79     ,-1.79     ,0.0456    ,          ,          ,          ,          ,  25257763
 DSO 2     3341,          ,          ,          ,          ,0.270     ,0.071     ,0.369     ,0.0159    ,  25266826
 DSO 1     3346,2.159     ,-1.39     ,-2.78     ,0.0655    ,          ,          ,          ,          ,  25267763
 DSO 2     3342,          ,          ,          ,          ,0.389     ,0.667     ,0.706     ,0.0163    ,  25276826
 DSO 1     3347,1.762     ,-1.19     ,0.99      ,0.0556    ,          ,          ,          ,          ,  25277763
 DSO 2     3343,          ,          ,          ,          ,0.607     ,0.190     ,1.163     ,0.0179    ,  25286826
 DSO 1     3348,1.921     ,-4.76     ,1.39      ,0.0575    ,          ,          ,          ,          ,  25287763
 DSO 2     3344,          ,          ,          ,          ,0.369     ,0.667     ,0.885     ,0.0206    ,  25296826
 DSO 1     3349,2.095     ,-0.60     ,3.57      ,0.0714    ,          ,          ,          ,          ,  25297763
 DSO 2     3345,          ,          ,          ,          ,0.468     ,0.647     ,0.865     ,0.0234    ,  25306826
 DSO 1     3350,1.952     ,-1.59     ,1.39      ,0.0456    ,          ,          ,          ,          ,  25307763
 DSO 2     3346,          ,          ,          ,          ,0.131     ,-0.107    ,0.270     ,0.0194    ,  25316826
 DSO 1     3351,1.857     ,0.79      ,-0.99     ,0.0397    ,          ,          ,          ,          ,  25317763
 DSO 2     3347,          ,          ,          ,          ,0.389     ,0.290     ,0.667     ,0.0119    ,  25326826
 DSO 1     3352,2.032     ,-2.98     ,-2.18     ,0.0437    ,          ,          ,          ,          ,  25327763
 DSO 2     3348,          ,          ,          ,          ,0.210     ,0.151     ,0.389     ,0.0179    ,  25336826
 DSO 1     3353,2.127     ,0.99      ,0.99      ,0.0694    ,          ,          ,          ,          ,  25337763
 DSO 2     3349,          ,          ,          ,          ,0.409     ,-0.048    ,0.349     ,0.0210    ,  25346826
 DSO 1     3354,2.159     ,1.59      ,-4.76     ,0.0635    ,          ,          ,          ,          ,  25347763
 DSO 2     3350,          ,          ,          ,          ,0.448     ,0.270     ,0.865     ,0.0187    ,  25356826
 DSO 1     3355,1.841     ,-0.40     ,0.40      ,0.0536    ,          ,          ,          ,          ,  25357763
 DSO 2     3351,          ,          ,          ,          ,0.667     ,0.389     ,0.746     ,0.0135    ,  25366826
 DSO 1     3356,1.921     ,-4.96     ,1.39      ,0.0635    ,          ,          ,          ,          ,  25367763
 DSO 2     3352,          ,          ,          ,          ,0.627     ,0.508     ,0.706     ,0.0187    ,  25376826
 DSO 1     3357,1.857     ,0.20      ,-0.99     ,0.0317    ,          ,          ,          ,          ,  25377763
 DSO 2     3353,          ,          ,          ,          ,0.766     ,0.567     ,0.706     ,0.0254    ,  25386826
 DSO 1     3358,1.873     ,-1.59     ,0.20      ,0.0437    ,          ,          ,          ,          ,  25387763
 DSO 2     3354,          ,          ,          ,          ,0.389     ,-0.008    ,0.488     ,0.0175    ,  25396826
 DSO 1     3359,1.984     ,-2.98     ,-2.78     ,0.0556    ,          ,          ,          ,          ,  25397763
 DSO 2     3355,          ,          ,          ,          ,0.091     ,0.210     ,0.310     ,0.0202    ,  25406826
 DSO 1     3360,2.016     ,-0.60     ,-3.37     ,0.0655    ,          ,          ,          ,          ,  25407763
 DSO 2     3356,          ,          ,          ,          ,0.310     ,0.012     ,0.448     ,0.0202    ,  25416826
 DSO 1     3361,1.968     ,-1.79     ,1.19      ,0.0476    ,          ,          ,          ,          ,  25417763
 DSO 2     3357,          ,          ,          ,          ,0.151     ,0.171     ,0.429     ,0.0155    ,  25426826
 DSO 1     3362,2.095     ,-0.40     ,-1.98     ,0.0575    ,          ,          ,          ,          ,  25427763
 DSO 2     3358,          ,          ,          ,          ,0.806     ,0.567     ,0.627     ,0.0270    ,  25436826
 DSO 1     3363,2.000     ,-1.39     ,-0.20     ,0.0556    ,          ,          ,          ,          ,  25437763
 DSO 2     3359,          ,          ,          ,          ,0.687     ,0.409     ,0.726     ,0.0167    ,  25446826
 DSO 1     3364,2.048     ,-2.98     ,-0.20     ,0.0635    ,          ,          ,          ,          ,  25447763
 DSO 2     3360,          ,          ,          ,          ,0.468     ,0.587     ,0.548     ,0.0167    ,  25456826
 DSO 1     3365,1.921     ,-4.56     ,3.57      ,0.0377    ,          ,          ,          ,          ,  25457763
 DSO 2     3361,          ,          ,          ,          ,0.667     ,0.746     ,0.627     ,0.0238    ,  25466826
 DSO 1     3366,1.968     ,0.20      ,2.18      ,0.0417    ,          ,          ,          ,          ,  25467763
 DSO 2     3362,          ,          ,          ,          ,0.488     ,0.071     ,0.310     ,0.0155    ,  25476826
 DSO 1     3367,1.873     ,1.19      ,3.77      ,0.0516    ,          ,          ,          ,          ,  25477763
 DSO 2     3363,          ,          ,          ,          ,0.389     ,-0.087    ,0.310     ,0.0167    ,  25486826
 DSO 1     3368,2.111     ,-3.17     ,-4.17     ,0.0694    ,          ,          ,          ,          ,  25487763
 DSO 2     3364,          ,          ,          ,          ,0.528     ,0.210     ,0.647     ,0.0171    ,  25496826
 DSO 1     3369,2.063     ,-2.78     ,-1.19     ,0.0635    ,          ,          ,          ,          ,  25497763
 DSO 2     3365,          ,          ,          ,          ,0.448     ,0.270     ,0.488     ,0.0254    ,  25506826
 DSO 1     3370,1.937     ,2.38      ,-2.18     ,0.0536    ,          ,          ,          ,          ,  25507763
 DSO 2     3366,          ,          ,          ,          ,0.627     ,0.329     ,0.806     ,0.0179    ,  25516826
 DSO 1     3371,2.127     ,-0.79     ,-2.58     ,0.0476    ,          ,          ,          ,          ,  25517763
 DSO 2     3367,          ,          ,          ,          ,0.548     ,0.845     ,0.627     ,0.0206    ,  25526826
 DSO 1     3372,1.968     ,0.40      ,-0.40     ,0.0853    ,          ,          ,          ,          ,  25527763
 DSO 2     3368,          ,          ,          ,          ,0.448     ,0.369     ,0.528     ,0.0198    ,  25536826
 DSO 1     3373,1.905     ,-4.56     ,0.99      ,0.0357    ,          ,          ,          ,          ,  25537763
 DSO 2     3369,          ,          ,          ,          ,0.667     ,0.488     ,0.726     ,0.0294    ,  25546826
 DSO 1     3374,2.143     ,-0.20     ,0.79      ,0.0575    ,          ,          ,          ,          ,  25547763
 DSO 2     3370,          ,          ,          ,          ,0.647     ,0.409     ,0.766     ,0.0115    ,  25556826
 DSO 1     3375,2.349     ,-2.78     ,0.20      ,0.0377    ,          ,          ,          ,          ,  25557763
 DSO 2     3371,          ,          ,          ,          ,0.329     ,-0.048    ,0.429     ,0.0119    ,  25566826
 DSO 1     3376,1.984     ,-1.59     ,0.60      ,0.0456    ,          ,          ,          ,          ,  25567763
 DSO 2     3372,          ,          ,          ,          ,0.111     ,0.052     ,0.369     ,0.0480    ,  25576826
 DSO 1     3377,1.714     ,-3.77     ,0.00      ,0.0397    ,          ,          ,          ,          ,  25577763
 DSO 2     3373,          ,          ,          ,          ,0.409     ,0.290     ,0.488     ,-0.0008   ,  25586826
 DSO 1     3378,2.222     ,0.99      ,-3.57     ,0.0794    ,          ,          ,          ,          ,  25587763
 DSO 2     3374,          ,          ,          ,          ,0.548     ,0.131     ,0.429     ,-0.0008   ,  25596826
 DSO 1     3379,2.063     ,-1.98     ,-0.20     ,0.0377    ,          ,          ,          ,          ,  25597763
 DSO 2     3375,          ,          ,          ,          ,0.647     ,0.528     ,0.845     ,0.0571    ,  25606826
 DSO 1     3380,1.968     ,-4.37     ,1.59      ,0.0754    ,          ,          ,          ,          ,  25607763
 DSO 2     3376,          ,          ,          ,          ,0.667     ,0.468     ,0.528     ,-0.0008   ,  25616826
 DSO 1     3381,1.635     ,-1.98     ,1.79      ,0.0238    ,          ,          ,          ,          ,  25617763
 DSO 2     3377,          ,          ,          ,          ,0.488     ,0.627     ,0.647     ,0.0437    ,  25626826
 DSO 1     3382,1.921     ,-1.98     ,3.37      ,0.0536    ,          ,          ,          ,          ,  25627763
 DSO 2     3378,          ,          ,          ,          ,0.567     ,0.429     ,0.825     ,0.0282    ,  25636826
 DSO 1     3383,2.095     ,-1.59     ,3.57      ,0.0298    ,          ,          ,          ,          ,  25637763
 DSO 2     3379,          ,          ,          ,          ,0.389     ,0.190     ,0.607     ,0.0016    ,  25646826
 DSO 1     3384,1.714     ,0.20      ,1.59      ,0.0536    ,          ,          ,          ,          ,  25647763
 DSO 2     3380,          ,          ,          ,          ,0.250     ,0.230     ,0.409     ,0.0306    ,  25656826
 DSO 1     3385,2.143     ,-1.39     ,-0.40     ,0.0556    ,          ,          ,          ,          ,  25657763
 DSO 2     3381,          ,          ,          ,          ,0.528     ,0.230     ,0.151     ,-0.0008   ,  25666826
 DSO 1     3386,1.984     ,-3.37     ,-1.39     ,0.0655    ,          ,          ,          ,          ,  25667763
 DSO 2     3382,          ,          ,          ,          ,0.409     ,0.111     ,0.528     ,0.0405    ,  25676826
 DSO 1     3387,2.206     ,4.17      ,-0.99     ,0.0516    ,          ,          ,          ,          ,  25677763
 DSO 2     3383,          ,          ,          ,          ,0.905     ,0.746     ,0.786     ,0.0198    ,  25686826
 DSO 1     3388,2.143     ,-3.37     ,0.40      ,0.0873    ,          ,          ,          ,          ,  25687763
 DSO 2     3384,          ,          ,          ,          ,0.726     ,1.004     ,0.607     ,0.0234    ,  25696826
 DSO 1     3389,1.889     ,-3.17     ,3.57      ,0.0536    ,          ,          ,          ,          ,  25697763
 DSO 2     3385,          ,          ,          ,          ,0.667     ,0.726     ,0.687     ,0.0183    ,  25706826
 DSO 1     3390,2.048     ,3.97      ,1.98      ,0.0694    ,          ,          ,          ,          ,  25707763
 DSO 2     3386,          ,          ,          ,          ,0.409     ,0.389     ,0.508     ,0.0250    ,  25716826
 DSO 1     3391,1.905     ,-1.39     ,3.77      ,0.0833    ,          ,          ,          ,          ,  25717763
 DSO 2     3387,          ,          ,          ,          ,0.389     ,0.032     ,0.349     ,0.0298    ,  25726826
 DSO 1     3392,1.905     ,-2.78     ,0.99      ,0.0516    ,          ,          ,          ,          ,  25727763
 DSO 2     3388,          ,          ,          ,          ,0.091     ,0.171     ,0.310     ,0.0091    ,  25736826
 DSO 1     3393,2.127     ,-2.18     ,-2.58     ,0.0417    ,          ,          ,          ,          ,  25737763
 DSO 2     3389,          ,          ,          ,          ,0.111     ,0.270     ,0.508     ,0.0234    ,  25746826
 DSO 1     3394,2.095     ,0.60      ,-0.79     ,0.0437    ,          ,          ,          ,          ,  25747763
 DSO 2     3390,          ,          ,          ,          ,0.230     ,0.310     ,0.310     ,0.0151    ,  25756826
 DSO 1     3395,2.000     ,1.19      ,1.19      ,0.0298    ,          ,          ,          ,          ,  25757763
 DSO 2     3391,          ,          ,          ,          ,0.726     ,0.587     ,0.726     ,0.0198    ,  25766826
 DSO 1     3396,2.079     ,2.58      ,-3.37     ,0.0397    ,          ,          ,          ,          ,  25767763
 DSO 2     3392,          ,          ,          ,          ,0.587     ,0.310     ,0.607     ,0.0167    ,  25776826
 DSO 1     3397,1.921     ,-3.37     ,4.76      ,0.0397    ,          ,          ,          ,          ,  25777763
 DSO 2     3393,          ,          ,          ,          ,0.647     ,0.627     ,0.825     ,0.0246    ,  25786826
 DSO 1     3398,1.921     ,-1.59     ,-0.79     ,0.0317    ,          ,          ,          ,          ,  25787763
 DSO 2     3394,          ,          ,          ,          ,0.448     ,0.766     ,0.806     ,0.0254    ,  25796826
 DSO 1     3399,1.921     ,-3.17     ,2.98      ,0.0238    ,          ,          ,          ,          ,  25797763
 DSO 2     3395,          ,          ,          ,          ,0.329     ,-0.067    ,0.409     ,0.0119    ,  25806826
 DSO 1     3400,2.048     ,-1.98     ,0.99      ,0.0218    ,          ,          ,          ,          ,  25807763
 DSO 2     3396,          ,          ,          ,          ,0.389     ,0.151     ,0.230     ,0.0155    ,  25816826
 DSO 1     3401,2.000     ,-0.40     ,0.00      ,0.0516    ,          ,          ,          ,          ,  25817763
 DSO 2     3397,          ,          ,          ,          ,0.091     ,-0.107    ,0.290     ,0.0179    ,  25826826
 DSO 1     3402,2.111     ,-2.78     ,0.99      ,0.0397    ,          ,          ,          ,          ,  25827763
 DSO 2     3398,          ,          ,          ,          ,0.369     ,0.310     ,0.448     ,0.0214    ,  25836826
 DSO 1     3403,2.159     ,-0.99     ,0.79      ,0.0516    ,          ,          ,          ,          ,  25837763
 DSO 2     3399,          ,          ,          ,          ,0.667     ,0.647     ,0.627     ,0.0151    ,  25846826
 DSO 1     3404,2.508     ,0.60      ,-1.98     ,0.0615    ,          ,          ,          ,          ,  25847763
 DSO 2     3400,          ,          ,          ,          ,0.726     ,0.647     ,0.766     ,0.0222    ,  25856826
 DSO 1     3405,1.794     ,-4.96     ,3.57      ,0.0456    ,          ,          ,          ,          ,  25857763
 DSO 2     3401,          ,          ,          ,          ,0.687     ,0.429     ,0.548     ,0.0214    ,  25866826
 DSO 1     3406,1.841     ,1.19      ,1.39      ,0.0516    ,          ,          ,          ,          ,  25867763
 DSO 2     3402,          ,          ,          ,          ,0.627     ,0.329     ,0.230     ,0.0155    ,  25876826
 DSO 1     3407,1.921     ,1.79      ,4.56      ,0.0417    ,          ,          ,          ,          ,  25877763
 DSO 2     3403,          ,          ,          ,          ,0.548     ,0.687     ,0.925     ,0.0202    ,  25886826
 DSO 1     3408,2.063     ,-4.56     ,2.98      ,0.0238    ,          ,          ,          ,          ,  25887763
 DSO 2     3404,          ,          ,          ,          ,-0.028    ,0.111     ,0.329     ,0.0163    ,  25896826
 DSO 1     3409,2.000     ,-2.38     ,-0.40     ,0.0456    ,          ,          ,          ,          ,  25897763
 DSO 2     3405,          ,          ,          ,          ,0.190     ,0.329     ,0.111     ,0.0147    ,  25906826
 DSO 1     3410,2.079     ,2.98      ,-3.17     ,0.0615    ,          ,          ,          ,          ,  25907763
 DSO 2     3406,          ,          ,          ,          ,0.508     ,0.032     ,0.607     ,0.0230    ,  25916826
 DSO 1     3411,2.159     ,-1.39     ,-0.60     ,0.0853    ,          ,          ,          ,          ,  25917763
 DSO 2     3407,          ,          ,          ,          ,-0.087    ,0.071     ,0.528     ,0.0190    ,  25926826
 DSO 1     3412,2.048     ,0.20      ,1.19      ,0.0556    ,          ,          ,          ,          ,  25927763
 DSO 2     3408,          ,          ,          ,          ,0.845     ,0.488     ,0.726     ,0.0194    ,  25936826
 DSO 1     3413,1.952     ,-2.98     ,1.19      ,0.0437    ,          ,          ,          ,          ,  25937763
 DSO 2     3409,          ,          ,          ,          ,0.647     ,0.349     ,0.627     ,0.0286    ,  25946826
 DSO 1     3414,2.079     ,-3.57     ,1.79      ,0.0258    ,          ,          ,          ,          ,  25947763
 DSO 2     3410,          ,          ,          ,          ,0.687     ,0.448     ,0.647     ,0.0155    ,  25956826
 DSO 1     3415,1.873     ,-2.78     ,3.17      ,0.0476    ,          ,          ,          ,          ,  25957763
 DSO 2     3411,          ,          ,          ,          ,0.687     ,0.746     ,0.627     ,0.0234    ,  25966826
 DSO 1     3416,2.032     ,-0.40     ,1.39      ,0.0417    ,          ,          ,          ,          ,  25967763
 DSO 2     3412,          ,          ,          ,          ,0.429     ,0.131     ,0.190     ,0.0198    ,  25976826
 DSO 1     3417,2.270     ,0.79      ,-1.39     ,0.0238    ,          ,          ,          ,          ,  25977763
 DSO 2     3413,          ,          ,          ,          ,0.171     ,0.151     ,0.389     ,0.0179    ,  25986826
 DSO 1     3418,2.175     ,-0.60     ,0.20      ,0.0496    ,          ,          ,          ,          ,  25987763
 DSO 2     3414,          ,          ,          ,          ,0.270     ,0.528     ,0.488     ,0.0218    ,  25996826
 DSO 1     3419,2.111     ,0.79      ,0.00      ,0.0496    ,          ,          ,          ,          ,  25997763
 DSO 2     3415,          ,          ,          ,          ,0.329     ,0.071     ,0.587     ,0.0183    ,  26006826
 DSO 1     3420,1.921     ,0.00      ,-2.38     ,0.0437    ,          ,          ,          ,          ,  26007763
 DSO 2     3416,          ,          ,          ,          ,0.548     ,0.746     ,0.806     ,0.0198    ,  26016826
 DSO 1     3421,1.952     ,-3.17     ,1.79      ,0.0258    ,          ,          ,          ,          ,  26017763
 DSO 2     3417,          ,          ,          ,          ,0.746     ,0.548     ,0.567     ,0.0206    ,  26026826
 DSO 1     3422,1.810     ,-2.58     ,0.20      ,0.0575    ,          ,          ,          ,          ,  26027763
 DSO 2     3418,          ,          ,          ,          ,0.508     ,0.250     ,0.706     ,0.0206    ,  26036826
 DSO 1     3423,2.286     ,-3.57     ,1.98      ,0.0635    ,          ,          ,          ,          ,  26037763
 DSO 2     3419,          ,          ,          ,          ,0.706     ,0.528     ,0.548     ,0.0230    ,  26046826
 DSO 1     3424,2.143     ,-0.20     ,3.77      ,0.0456    ,          ,          ,          ,          ,  26047763
 DSO 2     3420,          ,          ,          ,          ,0.290     ,-0.048    ,0.171     ,0.0163    ,  26056826
 DSO 1     3425,2.222     ,0.79      ,-1.98     ,0.0556    ,          ,          ,          ,          ,  26057763
 DSO 2     3421,          ,          ,          ,          ,0.329     ,0.270     ,0.151     ,0.0131    ,  26066826
 DSO 1     3426,1.952     ,-1.98     ,1.79      ,0.0377    ,          ,          ,          ,          ,  26067763
 DSO 2     3422,          ,          ,          ,          ,0.151     ,0.032     ,0.508     ,0.0155    ,  26076826
 DSO 1     3427,1.937     ,-0.40     ,-0.99     ,0.0655    ,          ,          ,          ,          ,  26077763
 DSO 2     3423,          ,          ,          ,          ,0.310     ,0.052     ,0.607     ,0.0103    ,  26086826
 DSO 1     3428,2.254     ,1.98      ,-0.60     ,0.0655    ,          ,          ,          ,          ,  26087763
 DSO 2     3424,          ,          ,          ,          ,0.925     ,0.766     ,0.567     ,0.0194    ,  26096826
 DSO 1     3429,1.619     ,-1.79     ,-3.57     ,0.0595    ,          ,          ,          ,          ,  26097763
 DSO 2     3425,          ,          ,          ,          ,0.944     ,0.627     ,0.845     ,0.0226    ,  26106826
 DSO 1     3430,1.905     ,-1.19     ,1.59      ,0.0536    ,          ,          ,          ,          ,  26107763
 DSO 2     3426,          ,          ,          ,          ,0.706     ,0.349     ,0.845     ,0.0171    ,  26116826
 DSO 1     3431,1.968     ,-5.16     ,1.39      ,0.0437    ,          ,          ,          ,          ,  26117763
 DSO 2     3427,          ,          ,          ,          ,0.865     ,0.627     ,0.984     ,0.0175    ,  26126826
 DSO 1     3432,2.048     ,1.59      ,1.59      ,0.0417    ,          ,          ,          ,          ,  26127763
 DSO 2     3428,          ,          ,          ,          ,0.032     ,-0.127    ,0.448     ,0.0171    ,  26136826
 DSO 1     3433,1.857     ,0.79      ,-0.99     ,0.0694    ,          ,          ,          ,          ,  26137763
 DSO 2     3429,          ,          ,          ,          ,0.369     ,0.151     ,0.071     ,0.0155    ,  26146826
 DSO 1     3434,2.159     ,-0.60     ,0.79      ,0.0536    ,          ,          ,          ,          ,  26147763
 DSO 2     3430,          ,          ,          ,          ,0.548     ,0.250     ,0.746     ,0.0115    ,  26156826
 DSO 1     3435,2.048     ,-1.19     ,-1.98     ,0.0536    ,          ,          ,          ,          ,  26157763
 DSO 2     3431,          ,          ,          ,          ,0.290     ,0.230     ,0.349     ,0.0163    ,  26166826
 DSO 1     3436,2.000     ,0.60      ,-1.19     ,0.0734    ,          ,          ,          ,          ,  26167763
 DSO 2     3432,          ,          ,          ,          ,0.825     ,0.567     ,0.607     ,0.0258    ,  26176826
 DSO 1     3437,2.079     ,-0.60     ,-1.39     ,0.0734    ,          ,          ,          ,          ,  26177763
 DSO 2     3433,          ,          ,          ,          ,0.786     ,0.349     ,0.687     ,0.0234    ,  26186826
 DSO 1     3438,1.841     ,-3.17     ,4.56      ,0.0714    ,          ,          ,          ,          ,  26187763
 DSO 2     3434,          ,          ,          ,          ,0.369     ,0.468     ,0.925     ,0.0198    ,  26196826
 DSO 1     3439,2.048     ,-5.16     ,0.79      ,0.0437    ,          ,          ,          ,          ,  26197763
 DSO 2     3435,          ,          ,          ,          ,0.607     ,0.567     ,0.508     ,0.0198    ,  26206826
 DSO 1     3440,2.032     ,-0.60     ,3.77      ,0.0615    ,          ,          ,          ,          ,  26207763
 DSO 2     3436,          ,          ,          ,          ,0.270     ,0.746     ,0.806     ,0.0194    ,  26216826
 DSO 1     3441,1.873     ,-1.19     ,2.78      ,0.0437    ,          ,          ,          ,          ,  26217763
 DSO 2     3437,          ,          ,          ,          ,0.310     ,0.310     ,0.448     ,0.0135    ,  26226826
 DSO 1     3442,1.905     ,-2.58     ,-1.79     ,0.0734    ,          ,          ,          ,          ,  26227763
 DSO 2     3438,          ,          ,          ,          ,0.409     ,0.131     ,0.548     ,0.0222    ,  26236826
 DSO 1     3443,2.143     ,0.00      ,-0.99     ,0.0615    ,          ,          ,          ,          ,  26237763
 DSO 2     3439,          ,          ,          ,          ,0.151     ,-0.067    ,0.508     ,0.0218    ,  26246826
 DSO 1     3444,2.222     ,-1.59     ,-1.79     ,0.0437    ,          ,          ,          ,          ,  26247763
 DSO 2     3440,          ,          ,          ,          ,0.230     ,0.111     ,0.369     ,0.0167    ,  26256826
 DSO 1     3445,2.190     ,-1.59     ,-2.98     ,0.0635    ,          ,          ,          ,          ,  26257763
 DSO 2     3441,          ,          ,          ,          ,0.389     ,0.667     ,0.667     ,0.0179    ,  26266826
 DSO 1     3446,1.810     ,-1.39     ,0.79      ,0.0516    ,          ,          ,          ,          ,  26267763
 DSO 2     3442,          ,          ,          ,          ,0.607     ,0.230     ,1.163     ,0.0179    ,  26276826
 DSO 1     3447,1.952     ,-4.96     ,0.79      ,0.0516    ,          ,          ,          ,          ,  26277763
 DSO 2     3443,          ,          ,          ,          ,0.329     ,0.706     ,0.885     ,0.0198    ,  26286826
 DSO 1     3448,2.127     ,-0.60     ,3.57      ,0.0675    ,          ,          ,          ,          ,  26287763
 DSO 2     3444,          ,          ,          ,          ,0.429     ,0.706     ,0.865     ,0.0250    ,  26296826
 DSO 1     3449,2.000     ,-1.59     ,1.39      ,0.0417    ,          ,          ,          ,          ,  26297763
 DSO 2     3445,          ,          ,          ,          ,0.131     ,-0.087    ,0.270     ,0.0198    ,  26306826
 DSO 1     3450,1.921     ,0.79      ,-0.99     ,0.0357    ,          ,          ,          ,          ,  26307763
 DSO 2     3446,          ,          ,          ,          ,0.349     ,0.290     ,0.607     ,0.0139    ,  26316826
 DSO 1     3451,2.079     ,-3.17     ,-2.38     ,0.0417    ,          ,          ,          ,          ,  26317763
 DSO 2     3447,          ,          ,          ,          ,0.250     ,0.190     ,0.349     ,0.0179    ,  26326826
 DSO 1     3452,2.175     ,0.99      ,1.39      ,0.0675    ,          ,          ,          ,          ,  26327763
 DSO 2     3448,          ,          ,          ,          ,0.389     ,-0.008    ,0.310     ,0.0218    ,  26336826
 DSO 1     3453,2.222     ,1.59      ,-5.16     ,0.0615    ,          ,          ,          ,          ,  26337763
 DSO 2     3449,          ,          ,          ,          ,0.429     ,0.329     ,0.845     ,0.0206    ,  26346826
 DSO 1     3454,1.905     ,-0.79     ,0.20      ,0.0496    ,          ,          ,          ,          ,  26347763
 DSO 2     3450,          ,          ,          ,          ,0.647     ,0.409     ,0.746     ,0.0143    ,  26356826
 DSO 1     3455,1.984     ,-4.96     ,1.19      ,0.0575    ,          ,          ,          ,          ,  26357763
 DSO 2     3451,          ,          ,          ,          ,0.627     ,0.508     ,0.726     ,0.0187    ,  26366826
 DSO 1     3456,1.921     ,0.00      ,-1.19     ,0.0298    ,          ,          ,          ,          ,  26367763
 DSO 2     3452,          ,          ,          ,          ,0.766     ,0.607     ,0.726     ,0.0258    ,  26376826
 DSO 1     3457,1.937     ,-1.59     ,-0.20     ,0.0417    ,          ,          ,          ,          ,  26377763
 DSO 2     3453,          ,          ,          ,          ,0.409     ,0.032     ,0.468     ,0.0163    ,  26386826
 DSO 1     3458,2.063     ,-3.57     ,-3.17     ,0.0516    ,          ,          ,          ,          ,  26387763
 DSO 2     3454,          ,          ,          ,          ,0.071     ,0.210     ,0.290     ,0.0206    ,  26396826
 DSO 1     3459,2.079     ,-0.79     ,-3.57     ,0.0615    ,          ,          ,          ,          ,  26397763
 DSO 2     3455,          ,          ,          ,          ,0.290     ,0.052     ,0.429     ,0.0206    ,  26406826
 DSO 1     3460,2.016     ,-1.59     ,1.19      ,0.0417    ,          ,          ,          ,          ,  26407763
 DSO 2     3456,          ,          ,          ,          ,0.131     ,0.210     ,0.429     ,0.0163    ,  26416826
 DSO 1     3461,2.159     ,-0.60     ,-2.38     ,0.0536    ,          ,          ,          ,          ,  26417763
 DSO 2     3457,          ,          ,          ,          ,0.806     ,0.548     ,0.627     ,0.0270    ,  26426826
 DSO 1     3462,2.063     ,-1.39     ,-0.40     ,0.0516    ,          ,          ,          ,          ,  26427763
 DSO 2     3458,          ,          ,          ,          ,0.706     ,0.448     ,0.746     ,0.0175    ,  26436826
 DSO 1     3463,2.095     ,-3.17     ,0.00      ,0.0595    ,          ,          ,          ,          ,  26437763
 DSO 2     3459,          ,          ,          ,          ,0.468     ,0.647     ,0.548     ,0.0167    ,  26446826
 DSO 1     3464,2.000     ,-4.37     ,3.57      ,0.0317    ,          ,          ,          ,          ,  26447763
 DSO 2     3460,          ,          ,          ,          ,0.687     ,0.786     ,0.647     ,0.0242    ,  26456826
 DSO 1     3465,2.016     ,0.00      ,1.79      ,0.0377    ,          ,          ,          ,          ,  26457763
 DSO 2     3461,          ,          ,          ,          ,0.468     ,0.131     ,0.290     ,0.0159    ,  26466826
 DSO 1     3466,1.937     ,1.19      ,3.57      ,0.0496    ,          ,          ,          ,          ,  26467763
 DSO 2     3462,          ,          ,          ,          ,0.369     ,-0.067    ,0.290     ,0.0171    ,  26476826
 DSO 1     3467,2.159     ,-3.37     ,-3.97     ,0.0694    ,          ,          ,          ,          ,  26477763
 DSO 2     3463,          ,          ,          ,          ,0.488     ,0.250     ,0.587     ,0.0179    ,  26486826
 DSO 1     3468,2.111     ,-2.78     ,-1.19     ,0.0595    ,          ,          ,          ,          ,  26487763
 DSO 2     3464,          ,          ,          ,          ,0.448     ,0.310     ,0.508     ,0.0262    ,  26496826
 DSO 1     3469,1.984     ,2.38      ,-2.38     ,0.0496    ,          ,          ,          ,          ,  26497763
 DSO 2     3465,          ,          ,          ,          ,0.647     ,0.329     ,0.806     ,0.0183    ,  26506826
